id,amount,transaction_type,category_id,description,transaction_date,created_at,updated_at,wallet_id
c490b85b-fa02-46d8-9d2f-7ab84bf2d373,66000,expense,cba28b5d-bd65-43b4-91a1-18e468c96145,Góp quỹ / Chơi họ,10/26/2025,2025-10-26 00:00:00.944284+00,2025-10-26 00:00:00.944284+00,39661575-13ec-4365-af34-e013699e3611
c4a114d0-e03c-4329-9ac4-0d1bd1308eb0,0,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Vé xe buýt,8/21/2025,2025-08-21 00:00:00.620211+00,2025-08-21 00:00:00.620211+00,fe6be7a5-dfbb-488b-97e0-574fa5c383e6
c4a254ae-5abc-492b-89fc-e0b312ba72d9,5869000,income,,Lương tháng,11/4/2025,2025-11-04 00:00:00.443737+00,2025-11-04 00:00:00.443737+00,96e4d061-33ef-40da-b293-98d6dbbacb67
c4a2e01c-77f4-4461-9028-43cec84b5010,523000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,ShopeeFood,5/16/2026,2026-05-16 00:00:00.04108+00,2026-05-16 00:00:00.04108+00,c6818cca-85bb-4997-9282-763f13d42946
c4aa7c64-064f-47a0-bc18-73b3eb4aefd9,25000,expense,1484cd07-65fd-4563-9b4c-8e72fea2a140,Khám bệnh,11/12/2025,2025-11-12 00:00:00.817196+00,2025-11-12 00:00:00.817196+00,c3e3ad8f-aeeb-4840-9aec-529d59a8890b
c4abe9ef-afc5-48ca-981a-179c5276c956,251000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Cà phê,10/30/2025,2025-10-30 00:00:00.39654+00,2025-10-30 00:00:00.39654+00,0549318b-8b7d-40c9-aa07-7274e0012d40
c4abf80e-2632-4640-868f-70d7262b89a2,430000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,GrabFood,5/30/2026,2026-05-30 00:00:00.482036+00,2026-05-30 00:00:00.482036+00,a2844048-b5d3-421b-94af-2450641f3100
c4aca0c1-19d1-47ea-a255-becf1d72579f,49000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Đi siêu thị,6/13/2025,2025-06-13 00:00:00.002335+00,2025-06-13 00:00:00.002335+00,6290c07a-a769-46f2-93f5-4361a3fd30a0
c4ad1ccd-5922-4d75-ab53-f7a6241afaf1,157000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Cà phê,2/27/2026,2026-02-27 00:00:00.703971+00,2026-02-27 00:00:00.703971+00,81737e5a-6d6d-4b40-a2f6-ede14096b41a
c4adf140-5e42-48ae-901d-a5d6c7fed99d,165000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn tối,1/19/2026,2026-01-19 00:00:00.811687+00,2026-01-19 00:00:00.811687+00,390ea435-050d-490c-9759-3632fc6118e7
c4af8dd5-8d40-4615-b56a-9ca4a2b634ca,173000,expense,cba28b5d-bd65-43b4-91a1-18e468c96145,Tiền điện,10/16/2025,2025-10-16 00:00:00.77757+00,2025-10-16 00:00:00.77757+00,5ba74093-5193-4006-a607-dd9c7ac1b848
c4b17acb-da0e-41b0-a2a9-82b101825842,31000,expense,cd4912c2-1b2c-49f5-9223-a5a66f5c5f71,Mua sắm Shopee,7/17/2025,2025-07-17 00:00:00.124248+00,2025-07-17 00:00:00.124248+00,f9dffaa9-b580-452c-9440-168e2b652808
c4b29dcb-402a-440a-adb0-8f22e93e44e7,459000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn tối,12/30/2025,2025-12-30 00:00:00.573388+00,2025-12-30 00:00:00.573388+00,93bbce0b-2d35-4490-9134-108b67f5354e
c4b6d89a-2c44-40a4-91ff-65bf45204d9b,201000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn tối,5/3/2026,2026-05-03 00:00:00.656534+00,2026-05-03 00:00:00.656534+00,f3bc4cb0-aee3-49cc-98b0-284d4e7bd7da
c4b861e2-1ae8-4750-8935-43c63f36203c,7000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Đổ xăng,8/19/2025,2025-08-19 00:00:00.972025+00,2025-08-19 00:00:00.972025+00,3105c1fe-b882-4040-8735-fb105a415a28
c4b9bbca-2e82-4256-a643-c2db5493003e,22000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Xe ôm,1/28/2026,2026-01-28 00:00:00.388563+00,2026-01-28 00:00:00.388563+00,9bd955ea-748b-471c-b9cd-1715acdbd9a3
c4bb3c02-282f-4935-950a-b13a51c4b0ae,9000,expense,cd4912c2-1b2c-49f5-9223-a5a66f5c5f71,Lazada / Tiki,9/4/2025,2025-09-04 00:00:00.201504+00,2025-09-04 00:00:00.201504+00,b68b89a6-5716-4000-9be4-6aca43643c23
c4bc6cc1-5590-4644-ad2f-69ac9a953396,54000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,ShopeeFood,2/12/2026,2026-02-12 00:00:00.210082+00,2026-02-12 00:00:00.210082+00,fe6be7a5-dfbb-488b-97e0-574fa5c383e6
c4be0041-1670-4474-9ccf-994cd62550c5,149000,expense,cba28b5d-bd65-43b4-91a1-18e468c96145,Mua quà tặng,6/1/2025,2025-06-01 00:00:00.995121+00,2025-06-01 00:00:00.995121+00,7563f014-a2c6-49b0-829e-ca59782ca1fa
c4bf7deb-7c17-42f9-9975-ac29b9960084,10000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn vặt,3/15/2026,2026-03-15 00:00:00.570413+00,2026-03-15 00:00:00.570413+00,c6818cca-85bb-4997-9282-763f13d42946
c4c1a2be-96ca-43a0-a81f-30e5fb7e3343,69000,expense,cba28b5d-bd65-43b4-91a1-18e468c96145,Góp quỹ / Chơi họ,7/21/2025,2025-07-21 00:00:00.461055+00,2025-07-21 00:00:00.461055+00,74b69fd1-c478-486f-9cc5-796839885cd7
c4c36c63-e114-4792-9c08-44da8e041ce2,190000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn tối,2/23/2026,2026-02-23 00:00:00.475271+00,2026-02-23 00:00:00.475271+00,390ea435-050d-490c-9759-3632fc6118e7
c4c63bb3-2fcc-4b09-ab43-34b0167e720f,123000,expense,577b93fb-ceb4-4079-91c2-4ba2e2f48c40,Du lịch,10/31/2025,2025-10-31 00:00:00.396596+00,2025-10-31 00:00:00.396596+00,8e77dda9-4315-4fb4-a7f7-fbe92b9682b0
c4ca9cb6-3ba3-496d-b9e8-e43b2405e0de,5161000,income,,Thưởng dự án,3/2/2026,2026-03-02 00:00:00.989295+00,2026-03-02 00:00:00.989295+00,20b3f326-cb05-4ebc-a108-b52d0ee72df6
c4ccc253-2f3c-44fd-aef5-ca02857155b0,12000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Phí cầu đường,1/17/2026,2026-01-17 00:00:00.978264+00,2026-01-17 00:00:00.978264+00,0f9a5456-dda7-4dec-976b-9e8aa7d8cfd7
c4daba46-11c9-419c-bc4c-49e701f04092,28000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Đổ xăng,1/21/2026,2026-01-21 00:00:00.035292+00,2026-01-21 00:00:00.035292+00,bd8ad26d-c2de-4baf-8ec6-34b5382117fc
c4df4420-f84d-4929-a520-49524cc35bcf,462000,expense,cba28b5d-bd65-43b4-91a1-18e468c96145,Từ thiện,4/20/2026,2026-04-20 00:00:00.661995+00,2026-04-20 00:00:00.661995+00,cbae696d-dba3-4354-8251-86828eefb577
c4e1ef1e-4bef-489f-bc5a-877ecce0e64b,22000,expense,1484cd07-65fd-4563-9b4c-8e72fea2a140,Phòng tập Gym,10/17/2025,2025-10-17 00:00:00.638606+00,2025-10-17 00:00:00.638606+00,93bbce0b-2d35-4490-9134-108b67f5354e
c4e3c7df-261f-4912-90ab-a3bb66bea4de,58000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Gửi xe,2/10/2026,2026-02-10 00:00:00.868612+00,2026-02-10 00:00:00.868612+00,cebb5677-09b8-48f2-95c2-cf5c428d6260
c4e4f269-2eb2-42a1-9a01-8baef8fa1c1f,352000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Vé xe buýt,7/23/2025,2025-07-23 00:00:00.879979+00,2025-07-23 00:00:00.879979+00,535f3e90-385f-4d67-a24e-21f067d22783
c4e9689d-ab51-4155-a0e2-30796af50a62,3000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Đổ xăng,4/14/2026,2026-04-14 00:00:00.840333+00,2026-04-14 00:00:00.840333+00,a2844048-b5d3-421b-94af-2450641f3100
c4ea8ca6-72ae-4069-b43d-d99564d6d488,461000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Phí cầu đường,7/25/2025,2025-07-25 00:00:00.515623+00,2025-07-25 00:00:00.515623+00,edc60f6c-6ffc-4531-a5f1-fccd7ef774ef
c4eb7bc8-cafd-4c8e-a3bd-3e9ed6f4e7ba,27000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn tối,11/14/2025,2025-11-14 00:00:00.567741+00,2025-11-14 00:00:00.567741+00,5df3a003-1743-48c7-a737-adddd56254ab
c4f0aa48-a890-40b7-bd6a-14708689ec1f,224000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Vé tàu điện,11/12/2025,2025-11-12 00:00:00.426487+00,2025-11-12 00:00:00.426487+00,cebb5677-09b8-48f2-95c2-cf5c428d6260
c4f3685d-b228-4b1f-a3a1-43838b82c05d,85000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,GrabBike,4/19/2026,2026-04-19 00:00:00.597031+00,2026-04-19 00:00:00.597031+00,bf242e05-1ba2-4431-9b4f-ae3d139f497e
c4f51211-d748-4263-abc8-779e1ccff647,40000,expense,577b93fb-ceb4-4079-91c2-4ba2e2f48c40,Nạp game,9/17/2025,2025-09-17 00:00:00.007994+00,2025-09-17 00:00:00.007994+00,25a3165a-e170-42b9-afd2-955c27ae5fc7
c4f5805e-a338-48c4-b566-dc75cb554ecd,46000,expense,1484cd07-65fd-4563-9b4c-8e72fea2a140,Mua thuốc tây,5/22/2026,2026-05-22 00:00:00.842388+00,2026-05-22 00:00:00.842388+00,25a3165a-e170-42b9-afd2-955c27ae5fc7
c4fbd20a-0f99-4990-8342-cbe4839027ef,130000,expense,cba28b5d-bd65-43b4-91a1-18e468c96145,Mua quà tặng,11/26/2025,2025-11-26 00:00:00.805678+00,2025-11-26 00:00:00.805678+00,a2dc4176-0770-4641-bfce-b1458d3483a7
c4fcade2-b42f-4bb2-a530-50f437091b59,131000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Cà phê,11/21/2025,2025-11-21 00:00:00.344317+00,2025-11-21 00:00:00.344317+00,5ba74093-5193-4006-a607-dd9c7ac1b848
c4fcddb6-ffbe-467e-af0b-946462e39d93,146000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,GrabFood,7/16/2025,2025-07-16 00:00:00.653558+00,2025-07-16 00:00:00.653558+00,39661575-13ec-4365-af34-e013699e3611
c4fe53bd-e722-4c4c-b94b-ca0a5f3b1848,306000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Đi siêu thị,9/26/2025,2025-09-26 00:00:00.099632+00,2025-09-26 00:00:00.099632+00,fe6be7a5-dfbb-488b-97e0-574fa5c383e6
c4ffa654-f16a-4680-9828-eeb555caa66b,586000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,ShopeeFood,8/21/2025,2025-08-21 00:00:00.581187+00,2025-08-21 00:00:00.581187+00,8f4a1d5b-72f8-4332-919d-95b73da9cb36
c50087be-e381-44ff-85c5-185f00263238,198000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Cà phê,5/9/2026,2026-05-09 00:00:00.587382+00,2026-05-09 00:00:00.587382+00,0549318b-8b7d-40c9-aa07-7274e0012d40
c5038e03-2258-414e-81c1-dd15b371026c,139000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn tối,3/22/2026,2026-03-22 00:00:00.022876+00,2026-03-22 00:00:00.022876+00,93bbce0b-2d35-4490-9134-108b67f5354e
c50707e6-94b8-4a0f-b226-7390d4315b9b,113000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Gửi xe,11/4/2025,2025-11-04 00:00:00.138707+00,2025-11-04 00:00:00.138707+00,81737e5a-6d6d-4b40-a2f6-ede14096b41a
c50c343d-9b3d-4156-9204-613ddf4dfc2b,31000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn tối,1/20/2026,2026-01-20 00:00:00.470823+00,2026-01-20 00:00:00.470823+00,cebb5677-09b8-48f2-95c2-cf5c428d6260
c50d37ca-53fc-4f2b-9d83-4c53875c2805,64000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Vé tàu điện,8/15/2025,2025-08-15 00:00:00.953864+00,2025-08-15 00:00:00.953864+00,5ba74093-5193-4006-a607-dd9c7ac1b848
c510bba8-a09a-491d-a67b-64611aacd6d3,90000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,GrabFood,2/20/2026,2026-02-20 00:00:00.863316+00,2026-02-20 00:00:00.863316+00,6290c07a-a769-46f2-93f5-4361a3fd30a0
c51525d0-bd7f-457a-be1e-48c8a88a1d8f,412000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn trưa,1/26/2026,2026-01-26 00:00:00.541765+00,2026-01-26 00:00:00.541765+00,93bbce0b-2d35-4490-9134-108b67f5354e
c5179085-3c27-4899-b633-50838d31c06c,227000,expense,1484cd07-65fd-4563-9b4c-8e72fea2a140,Mua vitamin,8/7/2025,2025-08-07 00:00:00.720222+00,2025-08-07 00:00:00.720222+00,96e4d061-33ef-40da-b293-98d6dbbacb67
c51add8f-b023-474b-9f21-06c5116758a4,100000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn tối,8/5/2025,2025-08-05 00:00:00.583876+00,2025-08-05 00:00:00.583876+00,328d747f-2dda-4d8f-af76-d2e549bb0a30
c52105b7-5e1a-42b6-9ddc-31d29fd9841f,96000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,ShopeeFood,10/2/2025,2025-10-02 00:00:00.097648+00,2025-10-02 00:00:00.097648+00,8093fe3a-adc5-4cc7-a7a1-d6e6d10adbc4
c522cf88-6415-413b-9da4-e9a067f0d426,76000,expense,1484cd07-65fd-4563-9b4c-8e72fea2a140,Mua vitamin,10/22/2025,2025-10-22 00:00:00.321032+00,2025-10-22 00:00:00.321032+00,20b3f326-cb05-4ebc-a108-b52d0ee72df6
c523d945-6bf9-4659-8543-4e26dfb89ce6,204000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn tối,10/14/2025,2025-10-14 00:00:00.714471+00,2025-10-14 00:00:00.714471+00,afd4b604-a3d3-4309-8b49-55c048e76583
c5240e38-3b14-4660-a9d6-e5f523f2eebf,28000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn tối,7/19/2025,2025-07-19 00:00:00.590962+00,2025-07-19 00:00:00.590962+00,8e77dda9-4315-4fb4-a7f7-fbe92b9682b0
c524180f-1eea-4ff3-869f-ff4e2f107a2c,5000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,GrabBike,5/2/2026,2026-05-02 00:00:00.697437+00,2026-05-02 00:00:00.697437+00,bf242e05-1ba2-4431-9b4f-ae3d139f497e
c52ae5eb-a7dc-439a-844f-096e602d1dc8,493000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn trưa,2/22/2026,2026-02-22 00:00:00.840346+00,2026-02-22 00:00:00.840346+00,fe6be7a5-dfbb-488b-97e0-574fa5c383e6
c52ae5eb-a7dc-439a-844f-096e602d1dc8,493000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn trưa,2/22/2026,2026-02-22 00:00:00.840346+00,2026-02-22 00:00:00.840346+00,fe6be7a5-dfbb-488b-97e0-574fa5c383e6
c52c4ab7-18a5-4714-a9a2-4a852eef1adb,576000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn tối,6/29/2025,2025-06-29 00:00:00.219561+00,2025-06-29 00:00:00.219561+00,96e4d061-33ef-40da-b293-98d6dbbacb67
c52d7405-c104-4a35-81b0-0549832652da,59000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Cà phê,8/12/2025,2025-08-12 00:00:00.454297+00,2025-08-12 00:00:00.454297+00,80c726a1-a60f-4566-bdca-40b42a62b63f
c52f543c-36d7-45c2-9429-e1c3b02730b7,22000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,GrabFood,3/7/2026,2026-03-07 00:00:00.753456+00,2026-03-07 00:00:00.753456+00,7563f014-a2c6-49b0-829e-ca59782ca1fa
c53097ba-447f-4925-8a42-12c32f0e41b5,875000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn tối,12/1/2025,2025-12-01 00:00:00.974638+00,2025-12-01 00:00:00.974638+00,9bd955ea-748b-471c-b9cd-1715acdbd9a3
c5315470-7e87-473e-8c0f-59aab163f16a,3000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Cà phê,7/1/2025,2025-07-01 00:00:00.123255+00,2025-07-01 00:00:00.123255+00,115e5dea-2773-470e-8392-4110695c2243
c53575a8-8f54-4050-b490-4b827d41ccd8,1618000,income,,Thưởng lễ Tết,3/19/2026,2026-03-19 00:00:00.351707+00,2026-03-19 00:00:00.351707+00,a8046377-9b58-4c61-97d7-a29f2d0e31fd
c5391d94-a773-45d0-8af4-f5276d4c4a21,91000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,GrabFood,8/29/2025,2025-08-29 00:00:00.086342+00,2025-08-29 00:00:00.086342+00,f6f4febb-eda3-4143-bc12-4b88d1a306b6
c53d14c6-5ae6-4937-a5a4-568a8a8f6027,161000,expense,cd4912c2-1b2c-49f5-9223-a5a66f5c5f71,Mua sắm Shopee,8/4/2025,2025-08-04 00:00:00.881607+00,2025-08-04 00:00:00.881607+00,9bd955ea-748b-471c-b9cd-1715acdbd9a3
c53fa7a8-5fa2-453b-8560-8773dcd09049,32000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Đổ xăng,7/29/2025,2025-07-29 00:00:00.27369+00,2025-07-29 00:00:00.27369+00,0549318b-8b7d-40c9-aa07-7274e0012d40
c54165e5-217d-435d-9e6e-8e8713403b9d,23000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn vặt,3/3/2026,2026-03-03 00:00:00.007833+00,2026-03-03 00:00:00.007833+00,7563f014-a2c6-49b0-829e-ca59782ca1fa
c544c692-ebde-45db-8e54-cd403f0d550f,499000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn vặt,9/19/2025,2025-09-19 00:00:00.812833+00,2025-09-19 00:00:00.812833+00,a2844048-b5d3-421b-94af-2450641f3100
c546d9bd-7007-4362-94cd-01b594b58231,20000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn tối,2/8/2026,2026-02-08 00:00:00.180348+00,2026-02-08 00:00:00.180348+00,b68b89a6-5716-4000-9be4-6aca43643c23
c549f86d-6e70-460f-8648-c6e59a1e7092,19000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,GrabCar,9/17/2025,2025-09-17 00:00:00.91299+00,2025-09-17 00:00:00.91299+00,fe6be7a5-dfbb-488b-97e0-574fa5c383e6
c54a41f5-1c28-4ec1-b7e8-fdb3c1a4ad3b,7820000,income,,Thưởng dự án,2/4/2026,2026-02-04 00:00:00.270597+00,2026-02-04 00:00:00.270597+00,edc60f6c-6ffc-4531-a5f1-fccd7ef774ef
c54b7257-cb25-41db-b2cf-570d5612a732,32000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Cà phê,9/16/2025,2025-09-16 00:00:00.1246+00,2025-09-16 00:00:00.1246+00,0549318b-8b7d-40c9-aa07-7274e0012d40
c54b813c-fbf8-4c63-8290-e2eaab5a3bca,10750000,income,,Thu nhập phụ,7/3/2025,2025-07-03 00:00:00.418392+00,2025-07-03 00:00:00.418392+00,cbae696d-dba3-4354-8251-86828eefb577
c54d35c8-9f24-4aac-aef2-935d30e84988,170000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Đổ xăng,2/28/2026,2026-02-28 00:00:00.191939+00,2026-02-28 00:00:00.191939+00,328d747f-2dda-4d8f-af76-d2e549bb0a30
c54f2f6e-7916-4e4b-8b7d-4ea1193c101e,5764000,income,,Làm Freelance,9/2/2025,2025-09-02 00:00:00.047106+00,2025-09-02 00:00:00.047106+00,96e4d061-33ef-40da-b293-98d6dbbacb67
c5555c07-b4d3-4670-9353-72b2a5aacda9,168000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Cà phê,8/27/2025,2025-08-27 00:00:00.396898+00,2025-08-27 00:00:00.396898+00,8e77dda9-4315-4fb4-a7f7-fbe92b9682b0
c5569d24-ae11-44e9-a893-06160800b395,361000,expense,,Từ thiện,4/29/2026,2026-04-29 00:00:00.369769+00,2026-04-29 00:00:00.369769+00,6290c07a-a769-46f2-93f5-4361a3fd30a0
c5586f34-63e6-4228-931c-e8a4752dc0c2,186000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn vặt,3/6/2026,2026-03-06 00:00:00.206725+00,2026-03-06 00:00:00.206725+00,7563f014-a2c6-49b0-829e-ca59782ca1fa
c55f9887-993a-4ee5-afee-526d3338fce9,12000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Phí cầu đường,11/26/2025,2025-11-26 00:00:00.410864+00,2025-11-26 00:00:00.410864+00,7563f014-a2c6-49b0-829e-ca59782ca1fa
c5623f6b-2058-49d7-b7f1-38a77f6f154b,111000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Đi siêu thị,9/7/2025,2025-09-07 00:00:00.668659+00,2025-09-07 00:00:00.668659+00,34906f5f-68d7-41bf-a9b0-86ba570cbdf7
c562f296-ae55-4b1b-a36c-74daeb6c7e90,249000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn sáng,12/16/2025,2025-12-16 00:00:00.329816+00,2025-12-16 00:00:00.329816+00,d2112e88-f0e4-4fa9-8b7d-7e72ced81ccf
c5644dd3-bb67-4134-96e0-f07e8cbce05f,28000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Vé tàu điện,7/3/2025,2025-07-03 00:00:00.986016+00,2025-07-03 00:00:00.986016+00,cbae696d-dba3-4354-8251-86828eefb577
c564ebc6-d6d9-4366-9b11-47eef77d86e6,73000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Gửi xe,4/20/2026,2026-04-20 00:00:00.243863+00,2026-04-20 00:00:00.243863+00,416e619c-a1c2-48db-919e-d6999e50aee1
c5652963-e8b5-47dd-9b9d-f8d5e027ef69,109000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,GrabBike,5/20/2026,2026-05-20 00:00:00.63186+00,2026-05-20 00:00:00.63186+00,115e5dea-2773-470e-8392-4110695c2243
c578cda6-676d-4ad1-9ec5-d72eb92f06a4,318000,expense,cd4912c2-1b2c-49f5-9223-a5a66f5c5f71,Mua sắm Shopee,9/30/2025,2025-09-30 00:00:00.777+00,2025-09-30 00:00:00.777+00,416e619c-a1c2-48db-919e-d6999e50aee1
c579c102-ab31-4fe3-841c-f6b1a43e0b5c,185000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Đổ xăng,8/10/2025,2025-08-10 00:00:00.002057+00,2025-08-10 00:00:00.002057+00,81737e5a-6d6d-4b40-a2f6-ede14096b41a
c57ac3c1-1d89-4ad0-a47f-03759fc8868d,34000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Đi siêu thị,5/29/2026,2026-05-29 00:00:00.690228+00,2026-05-29 00:00:00.690228+00,20b3f326-cb05-4ebc-a108-b52d0ee72df6
c5829d9a-d9d9-4f38-a543-e51a38e8e15c,69000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn tối,9/23/2025,2025-09-23 00:00:00.12545+00,2025-09-23 00:00:00.12545+00,74b69fd1-c478-486f-9cc5-796839885cd7
c5839b56-3bba-44a6-b6b0-2b64476ebb93,172000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,ShopeeFood,1/4/2026,2026-01-04 00:00:00.652694+00,2026-01-04 00:00:00.652694+00,93bbce0b-2d35-4490-9134-108b67f5354e
c584759f-25d5-413f-b344-d7baa03c2493,32000,expense,cba28b5d-bd65-43b4-91a1-18e468c96145,Mua quà tặng,1/17/2026,2026-01-17 00:00:00.070449+00,2026-01-17 00:00:00.070449+00,c3e3ad8f-aeeb-4840-9aec-529d59a8890b
c5856e9a-e090-4c2a-941a-62f1a874ee53,209000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Gửi xe,1/29/2026,2026-01-29 00:00:00.668212+00,2026-01-29 00:00:00.668212+00,8f4a1d5b-72f8-4332-919d-95b73da9cb36
c589610b-201a-4378-9a55-597f50227730,286000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn tối,7/25/2025,2025-07-25 00:00:00.26847+00,2025-07-25 00:00:00.26847+00,cbae696d-dba3-4354-8251-86828eefb577
c593f67a-900a-4a48-8289-14659c83ab81,68000,expense,cba28b5d-bd65-43b4-91a1-18e468c96145,Góp quỹ / Chơi họ,10/30/2025,2025-10-30 00:00:00.002353+00,2025-10-30 00:00:00.002353+00,416e619c-a1c2-48db-919e-d6999e50aee1
c5969f48-1a64-4607-8a32-942fc42dece4,27000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,Ăn trưa,1/7/2026,2026-01-07 00:00:00.07648+00,2026-01-07 00:00:00.07648+00,edc60f6c-6ffc-4531-a5f1-fccd7ef774ef
c59bc566-596e-43b4-8935-038bb8f23af9,202000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Vé xe buýt,3/2/2026,2026-03-02 00:00:00.284346+00,2026-03-02 00:00:00.284346+00,80c726a1-a60f-4566-bdca-40b42a62b63f
c59d5ad5-5c3f-44ed-ac40-713d5635d5c7,118000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,GrabCar,5/17/2026,2026-05-17 00:00:00.972422+00,2026-05-17 00:00:00.972422+00,f9dffaa9-b580-452c-9440-168e2b652808
c59dd920-47d9-4cf7-a843-8dc7aa4c756a,94000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,GrabBike,10/18/2025,2025-10-18 00:00:00.675434+00,2025-10-18 00:00:00.675434+00,328d747f-2dda-4d8f-af76-d2e549bb0a30
c5a45598-b763-47e1-885d-0d9d2ff0f290,267000,expense,506efa3b-7808-4fa1-b5fe-72fc55fe3571,GrabFood,11/11/2025,2025-11-11 00:00:00.261265+00,2025-11-11 00:00:00.261265+00,f9dffaa9-b580-452c-9440-168e2b652808
c5a71231-35c1-4603-962b-3e59c4213472,278000,expense,577b93fb-ceb4-4079-91c2-4ba2e2f48c40,Xem phim rạp,7/11/2025,2025-07-11 00:00:00.198758+00,2025-07-11 00:00:00.198758+00,c6818cca-85bb-4997-9282-763f13d42946
c5a8992a-61a7-4596-9d87-c1866664db57,216000,expense,cd4912c2-1b2c-49f5-9223-a5a66f5c5f71,Đồ gia dụng,4/23/2026,2026-04-23 00:00:00.402989+00,2026-04-23 00:00:00.402989+00,9cb8c135-f020-4d44-a4c6-1e604b3be1d7
c5acd74d-6c07-4022-bcc1-90483f9502d8,321000,expense,3c16a7c6-a699-4191-9cc8-2736b8814b74,Phí cầu đường,6/2/2025,2025-06-02 00:00:00.36308+00,2025-06-02 00:00:00.36308+00,cebb5677-09b8-48f2-95c2-cf5c428d6260
